"1","Switzerland","7.59","1.40","1.35","0.94","0.67","0.42","0.30","2.52","2015"
"2","Iceland","7.56","1.30","1.40","0.95","0.63","0.14","0.44","2.70","2015"
"3","Denmark","7.53","1.33","1.36","0.87","0.65","0.48","0.34","2.49","2015"
"4","Norway","7.52","1.46","1.33","0.89","0.67","0.37","0.35","2.47","2015"
"5","Canada","7.43","1.33","1.32","0.91","0.63","0.33","0.46","2.45","2015"
"6","Finland","7.41","1.29","1.32","0.89","0.64","0.41","0.23","2.62","2015"
"7","Netherlands","7.38","1.33","1.28","0.89","0.62","0.32","0.48","2.47","2015"
"8","Sweden","7.36","1.33","1.29","0.91","0.66","0.44","0.36","2.37","2015"
"9","New Zealand","7.29","1.25","1.32","0.91","0.64","0.43","0.48","2.26","2015"
"10","Australia","7.28","1.33","1.31","0.93","0.65","0.36","0.44","2.27","2015"
"11","Israel","7.28","1.23","1.22","0.91","0.41","0.08","0.33","3.09","2015"
"12","Costa Rica","7.23","0.96","1.24","0.86","0.63","0.11","0.25","3.18","2015"
"13","Austria","7.20","1.34","1.30","0.89","0.62","0.19","0.33","2.53","2015"
"14","Mexico","7.19","1.02","0.91","0.81","0.48","0.21","0.14","3.60","2015"
"15","United States","7.12","1.39","1.25","0.86","0.55","0.16","0.40","2.51","2015"
"16","Brazil","6.98","0.98","1.23","0.70","0.49","0.18","0.15","3.26","2015"
"17","Luxembourg","6.95","1.56","1.22","0.92","0.62","0.38","0.28","1.97","2015"
"18","Ireland","6.94","1.34","1.37","0.90","0.62","0.29","0.46","1.98","2015"
"19","Belgium","6.94","1.31","1.29","0.90","0.58","0.23","0.22","2.41","2015"
"20","United Arab Emirates","6.90","1.43","1.13","0.81","0.64","0.39","0.26","2.25","2015"
"21","United Kingdom","6.87","1.27","1.29","0.91","0.60","0.32","0.52","1.97","2015"
"22","Oman","6.85","1.36","1.08","0.76","0.63","0.33","0.22","2.47","2015"
"23","Venezuela","6.81","1.04","1.26","0.72","0.43","0.11","0.06","3.19","2015"
"24","Singapore","6.80","1.52","1.02","1.03","0.54","0.49","0.31","1.89","2015"
"25","Panama","6.79","1.06","1.20","0.80","0.54","0.09","0.24","2.85","2015"
"26","Germany","6.75","1.33","1.30","0.89","0.61","0.22","0.28","2.12","2015"
"27","Chile","6.67","1.11","1.12","0.86","0.44","0.13","0.33","2.68","2015"
"28","Qatar","6.61","1.69","1.08","0.80","0.64","0.52","0.33","1.56","2015"
"29","France","6.58","1.28","1.26","0.95","0.55","0.21","0.12","2.21","2015"
"30","Argentina","6.57","1.05","1.25","0.79","0.45","0.08","0.11","2.84","2015"
"31","Czech Republic","6.51","1.18","1.21","0.84","0.46","0.03","0.11","2.68","2015"
"32","Uruguay","6.49","1.06","1.21","0.81","0.60","0.25","0.23","2.32","2015"
"33","Colombia","6.48","0.92","1.24","0.69","0.53","0.05","0.18","2.86","2015"
"34","Thailand","6.46","0.97","1.27","0.74","0.56","0.03","0.58","2.32","2015"
"35","Saudi Arabia","6.41","1.40","1.08","0.72","0.31","0.33","0.14","2.44","2015"
"36","Spain","6.33","1.23","1.31","0.96","0.46","0.06","0.18","2.12","2015"
"37","Malta","6.30","1.21","1.30","0.89","0.60","0.14","0.52","1.65","2015"
"38","Taiwan","6.30","1.29","1.08","0.88","0.40","0.08","0.25","2.32","2015"
"39","Kuwait","6.30","1.55","1.17","0.72","0.55","0.26","0.16","1.88","2015"
"40","Suriname","6.27","1.00","0.97","0.61","0.60","0.14","0.17","2.79","2015"
"41","Trinidad and Tobago","6.17","1.21","1.18","0.61","0.56","0.01","0.32","2.27","2015"
"42","El Salvador","6.13","0.76","1.03","0.68","0.40","0.12","0.11","3.04","2015"
"43","Guatemala","6.12","0.75","1.04","0.64","0.58","0.09","0.27","2.74","2015"
"44","Uzbekistan","6.00","0.63","1.34","0.60","0.66","0.31","0.23","2.24","2015"
"45","Slovakia","6.00","1.17","1.27","0.79","0.32","0.03","0.17","2.25","2015"
"46","Japan","5.99","1.27","1.26","0.99","0.50","0.18","0.11","1.68","2015"
"47","South Korea","5.98","1.24","0.96","0.97","0.33","0.08","0.19","2.22","2015"
"48","Ecuador","5.98","0.86","1.00","0.79","0.49","0.18","0.12","2.54","2015"
"49","Bahrain","5.96","1.32","1.22","0.75","0.45","0.31","0.17","1.74","2015"
"50","Italy","5.95","1.25","1.20","0.95","0.26","0.03","0.23","2.03","2015"
"51","Bolivia","5.89","0.68","0.98","0.54","0.57","0.09","0.21","2.82","2015"
"52","Moldova","5.89","0.59","1.02","0.62","0.33","0.02","0.21","3.11","2015"
"53","Paraguay","5.88","0.76","1.30","0.66","0.54","0.08","0.34","2.19","2015"
"54","Kazakhstan","5.86","1.12","1.12","0.64","0.52","0.08","0.12","2.25","2015"
"55","Slovenia","5.85","1.18","1.27","0.87","0.61","0.04","0.25","1.62","2015"
"56","Lithuania","5.83","1.15","1.26","0.73","0.21","0.01","0.03","2.45","2015"
"57","Nicaragua","5.83","0.59","1.14","0.74","0.55","0.19","0.28","2.32","2015"
"58","Peru","5.82","0.90","0.97","0.73","0.41","0.06","0.15","2.59","2015"
"59","Belarus","5.81","1.03","1.23","0.74","0.38","0.19","0.11","2.13","2015"
"60","Poland","5.79","1.13","1.28","0.78","0.53","0.04","0.17","1.87","2015"
"61","Malaysia","5.77","1.12","1.07","0.72","0.53","0.11","0.33","1.89","2015"
"62","Croatia","5.76","1.08","0.80","0.79","0.26","0.02","0.05","2.75","2015"
"63","Libya","5.75","1.13","1.12","0.70","0.42","0.11","0.18","2.09","2015"
"64","Russia","5.72","1.14","1.24","0.67","0.37","0.03","0.00","2.27","2015"
"65","Jamaica","5.71","0.81","1.15","0.69","0.50","0.02","0.21","2.32","2015"
"66","North Cyprus","5.70","1.21","1.07","0.92","0.49","0.14","0.26","1.60","2015"
"67","Cyprus","5.69","1.21","0.89","0.92","0.41","0.06","0.31","1.89","2015"
"68","Algeria","5.61","0.94","1.08","0.62","0.29","0.17","0.08","2.43","2015"
"69","Kosovo","5.59","0.80","0.81","0.63","0.25","0.05","0.28","2.77","2015"
"70","Turkmenistan","5.55","0.96","1.23","0.54","0.48","0.31","0.17","1.87","2015"
"71","Mauritius","5.48","1.01","0.99","0.71","0.56","0.08","0.38","1.76","2015"
"72","Hong Kong","5.47","1.39","1.06","1.01","0.60","0.37","0.39","0.65","2015"
"73","Estonia","5.43","1.15","1.23","0.77","0.45","0.15","0.09","1.59","2015"
"74","Indonesia","5.40","0.83","1.09","0.64","0.47","0.00","0.52","1.86","2015"
"75","Vietnam","5.36","0.63","0.91","0.75","0.59","0.10","0.17","2.20","2015"
"76","Turkey","5.33","1.06","0.95","0.73","0.23","0.16","0.12","2.09","2015"
"77","Kyrgyzstan","5.29","0.47","1.15","0.65","0.43","0.04","0.30","2.23","2015"
"78","Nigeria","5.27","0.65","0.90","0.16","0.34","0.04","0.27","2.89","2015"
"79","Bhutan","5.25","0.77","1.10","0.57","0.53","0.15","0.48","1.64","2015"
"80","Azerbaijan","5.21","1.02","0.94","0.64","0.37","0.16","0.08","2.00","2015"
"81","Pakistan","5.19","0.60","0.41","0.51","0.12","0.10","0.34","3.11","2015"
"82","Jordan","5.19","0.90","1.05","0.70","0.41","0.14","0.11","1.88","2015"
"82","Montenegro","5.19","0.97","0.91","0.73","0.18","0.14","0.16","2.10","2015"
"84","China","5.14","0.89","0.95","0.82","0.52","0.03","0.08","1.86","2015"
"85","Zambia","5.13","0.47","0.92","0.30","0.49","0.12","0.20","2.63","2015"
"86","Romania","5.12","1.04","0.89","0.77","0.35","0.01","0.14","1.93","2015"
"87","Serbia","5.12","0.92","1.01","0.75","0.20","0.03","0.19","2.03","2015"
"88","Portugal","5.10","1.16","1.14","0.88","0.51","0.01","0.14","1.26","2015"
"89","Latvia","5.10","1.11","1.10","0.72","0.30","0.06","0.18","1.62","2015"
"90","Philippines","5.07","0.71","1.04","0.58","0.63","0.12","0.25","1.75","2015"
"91","Somaliland region","5.06","0.19","0.95","0.44","0.47","0.40","0.50","2.11","2015"
"92","Morocco","5.01","0.73","0.64","0.61","0.42","0.09","0.07","2.45","2015"
"93","Macedonia","5.01","0.92","1.00","0.74","0.33","0.05","0.22","1.74","2015"
"94","Mozambique","4.97","0.08","1.03","0.09","0.34","0.16","0.22","3.05","2015"
"95","Albania","4.96","0.88","0.80","0.81","0.36","0.06","0.14","1.90","2015"
"96","Bosnia and Herzegovina","4.95","0.83","0.92","0.79","0.09","0.00","0.25","2.06","2015"
"97","Lesotho","4.90","0.38","1.04","0.08","0.32","0.13","0.16","2.80","2015"
"98","Dominican Republic","4.89","0.90","1.17","0.67","0.58","0.14","0.22","1.21","2015"
"99","Laos","4.88","0.59","0.74","0.55","0.60","0.24","0.42","1.74","2015"
"100","Mongolia","4.87","0.83","1.30","0.60","0.44","0.03","0.33","1.35","2015"
"101","Swaziland","4.87","0.71","1.07","0.08","0.31","0.03","0.18","2.49","2015"
"102","Greece","4.86","1.15","0.93","0.88","0.08","0.01","0.00","1.80","2015"
"103","Lebanon","4.84","1.03","0.80","0.84","0.34","0.05","0.22","1.57","2015"
"104","Hungary","4.80","1.12","1.20","0.76","0.32","0.03","0.13","1.24","2015"
"105","Honduras","4.79","0.60","0.95","0.70","0.40","0.07","0.23","1.84","2015"
"106","Tajikistan","4.79","0.39","0.86","0.57","0.47","0.15","0.23","2.11","2015"
"107","Tunisia","4.74","0.88","0.60","0.74","0.26","0.06","0.06","2.12","2015"
"108","Palestinian Territories","4.72","0.60","0.93","0.66","0.24","0.13","0.11","2.04","2015"
"109","Bangladesh","4.69","0.40","0.43","0.60","0.41","0.13","0.21","2.52","2015"
"110","Iran","4.69","1.01","0.54","0.70","0.30","0.06","0.38","1.69","2015"
"111","Ukraine","4.68","0.80","1.20","0.67","0.25","0.03","0.15","1.57","2015"
"112","Iraq","4.68","0.99","0.82","0.60","0.00","0.14","0.18","1.95","2015"
"113","South Africa","4.64","0.92","1.18","0.28","0.33","0.09","0.12","1.72","2015"
"114","Ghana","4.63","0.55","0.68","0.40","0.42","0.04","0.23","2.31","2015"
"115","Zimbabwe","4.61","0.27","1.03","0.33","0.26","0.08","0.19","2.44","2015"
"116","Liberia","4.57","0.07","0.79","0.34","0.29","0.06","0.24","2.78","2015"
"117","India","4.57","0.64","0.38","0.52","0.40","0.08","0.26","2.28","2015"
"118","Sudan","4.55","0.52","1.01","0.37","0.10","0.15","0.19","2.21","2015"
"119","Haiti","4.52","0.27","0.74","0.39","0.24","0.17","0.46","2.24","2015"
"120","Congo (Kinshasa)","4.52","0.00","1.00","0.10","0.23","0.08","0.25","2.87","2015"
"121","Nepal","4.51","0.36","0.86","0.57","0.38","0.06","0.32","1.96","2015"
"122","Ethiopia","4.51","0.19","0.60","0.44","0.43","0.15","0.24","2.45","2015"
"123","Sierra Leone","4.51","0.33","0.96","0.00","0.41","0.09","0.21","2.51","2015"
"124","Mauritania","4.44","0.45","0.87","0.36","0.24","0.17","0.22","2.12","2015"
"125","Kenya","4.42","0.36","1.00","0.41","0.42","0.06","0.38","1.79","2015"
"126","Djibouti","4.37","0.44","0.59","0.36","0.46","0.28","0.18","2.05","2015"
"127","Armenia","4.35","0.77","0.78","0.73","0.20","0.04","0.08","1.76","2015"
"128","Botswana","4.33","0.99","1.10","0.05","0.49","0.12","0.10","1.46","2015"
"129","Myanmar","4.31","0.27","0.71","0.48","0.44","0.19","0.80","1.42","2015"
"130","Georgia","4.30","0.74","0.39","0.73","0.41","0.38","0.06","1.60","2015"
"131","Malawi","4.29","0.02","0.41","0.23","0.43","0.07","0.33","2.81","2015"
"132","Sri Lanka","4.27","0.84","1.02","0.71","0.54","0.09","0.41","0.67","2015"
"133","Cameroon","4.25","0.42","0.89","0.23","0.49","0.06","0.21","1.95","2015"
"134","Bulgaria","4.22","1.01","1.11","0.77","0.31","0.01","0.12","0.90","2015"
"135","Egypt","4.19","0.88","0.75","0.62","0.17","0.06","0.11","1.60","2015"
"136","Yemen","4.08","0.55","0.68","0.40","0.36","0.08","0.09","1.92","2015"
"137","Angola","4.03","0.76","0.86","0.17","0.10","0.07","0.12","1.95","2015"
"138","Mali","4.00","0.26","1.04","0.21","0.39","0.12","0.19","1.79","2015"
"139","Congo (Brazzaville)","3.99","0.68","0.66","0.31","0.41","0.12","0.12","1.68","2015"
"140","Comoros","3.96","0.24","0.79","0.36","0.23","0.20","0.17","1.96","2015"
"141","Uganda","3.93","0.21","1.13","0.34","0.46","0.07","0.29","1.43","2015"
"142","Senegal","3.90","0.36","0.98","0.44","0.37","0.11","0.21","1.44","2015"
"143","Gabon","3.90","1.06","0.91","0.43","0.32","0.11","0.07","1.00","2015"
"144","Niger","3.85","0.07","0.77","0.30","0.48","0.16","0.19","1.88","2015"
"145","Cambodia","3.82","0.46","0.63","0.61","0.66","0.07","0.40","0.98","2015"
"146","Tanzania","3.78","0.29","1.00","0.38","0.33","0.06","0.34","1.38","2015"
"147","Madagascar","3.68","0.21","0.67","0.47","0.19","0.08","0.21","1.85","2015"
"148","Central African Republic","3.68","0.08","0.00","0.07","0.49","0.08","0.24","2.72","2015"
"149","Chad","3.67","0.34","0.76","0.15","0.24","0.05","0.18","1.94","2015"
"150","Guinea","3.66","0.17","0.46","0.24","0.38","0.12","0.29","1.99","2015"
"151","Ivory Coast","3.66","0.47","0.77","0.15","0.47","0.18","0.20","1.42","2015"
"152","Burkina Faso","3.59","0.26","0.85","0.27","0.39","0.13","0.22","1.46","2015"
"153","Afghanistan","3.58","0.32","0.30","0.30","0.23","0.10","0.37","1.95","2015"
"154","Rwanda","3.47","0.22","0.77","0.43","0.59","0.55","0.23","0.67","2015"
"155","Benin","3.34","0.29","0.35","0.32","0.48","0.08","0.18","1.63","2015"
"156","Syria","3.01","0.66","0.47","0.72","0.16","0.19","0.47","0.33","2015"
"157","Burundi","2.91","0.02","0.42","0.22","0.12","0.10","0.20","1.83","2015"
"158","Togo","2.84","0.21","0.14","0.28","0.36","0.11","0.17","1.57","2015"
"1","Denmark","7.53","1.44","1.16","0.80","0.58","0.44","0.36","2.74","2016"
"2","Switzerland","7.51","1.53","1.15","0.86","0.59","0.41","0.28","2.69","2016"
"3","Iceland","7.50","1.43","1.18","0.87","0.57","0.15","0.48","2.83","2016"
"4","Norway","7.50","1.58","1.13","0.80","0.60","0.36","0.38","2.66","2016"
"5","Finland","7.41","1.41","1.13","0.81","0.57","0.41","0.25","2.83","2016"
"6","Canada","7.40","1.44","1.10","0.83","0.57","0.31","0.45","2.70","2016"
"7","Netherlands","7.34","1.46","1.03","0.81","0.55","0.30","0.47","2.71","2016"
"8","New Zealand","7.33","1.36","1.17","0.83","0.58","0.42","0.49","2.48","2016"
"9","Australia","7.31","1.44","1.10","0.85","0.57","0.32","0.47","2.55","2016"
"10","Sweden","7.29","1.45","1.09","0.83","0.58","0.41","0.38","2.55","2016"
"11","Israel","7.27","1.34","1.00","0.85","0.36","0.09","0.32","3.31","2016"
"12","Austria","7.12","1.45","1.08","0.81","0.54","0.21","0.33","2.69","2016"
"13","United States","7.10","1.51","1.05","0.78","0.48","0.15","0.41","2.73","2016"
"14","Costa Rica","7.09","1.07","1.02","0.76","0.55","0.11","0.23","3.35","2016"
"15","Puerto Rico","7.04","1.36","1.08","0.78","0.47","0.12","0.22","3.01","2016"
"16","Germany","6.99","1.45","1.10","0.81","0.53","0.29","0.30","2.51","2016"
"17","Brazil","6.95","1.09","1.04","0.61","0.40","0.14","0.16","3.51","2016"
"18","Belgium","6.93","1.43","1.05","0.82","0.51","0.26","0.24","2.61","2016"
"19","Ireland","6.91","1.48","1.16","0.81","0.54","0.30","0.45","2.16","2016"
"20","Luxembourg","6.87","1.70","1.04","0.85","0.55","0.35","0.28","2.11","2016"
"21","Mexico","6.78","1.12","0.71","0.71","0.38","0.18","0.12","3.56","2016"
"22","Singapore","6.74","1.65","0.87","0.95","0.49","0.47","0.33","1.99","2016"
"23","United Kingdom","6.73","1.40","1.09","0.81","0.50","0.27","0.50","2.15","2016"
"24","Chile","6.71","1.22","0.91","0.82","0.38","0.11","0.32","2.96","2016"
"25","Panama","6.70","1.18","0.99","0.71","0.49","0.08","0.24","3.01","2016"
"26","Argentina","6.65","1.15","1.07","0.70","0.42","0.07","0.11","3.13","2016"
"27","Czech Republic","6.60","1.31","1.01","0.76","0.41","0.04","0.10","2.96","2016"
"28","United Arab Emirates","6.57","1.57","0.87","0.73","0.56","0.36","0.27","2.22","2016"
"29","Uruguay","6.55","1.18","1.03","0.72","0.54","0.21","0.18","2.67","2016"
"30","Malta","6.49","1.31","1.10","0.80","0.55","0.18","0.56","1.99","2016"
"31","Colombia","6.48","1.03","1.02","0.60","0.45","0.05","0.16","3.17","2016"
"32","France","6.48","1.39","1.01","0.84","0.47","0.18","0.12","2.47","2016"
"33","Thailand","6.47","1.09","1.04","0.65","0.50","0.03","0.59","2.58","2016"
"34","Saudi Arabia","6.38","1.49","0.85","0.59","0.38","0.30","0.15","2.61","2016"
"34","Taiwan","6.38","1.40","0.93","0.80","0.32","0.07","0.25","2.62","2016"
"36","Qatar","6.38","1.82","0.88","0.72","0.57","0.48","0.32","1.58","2016"
"37","Spain","6.36","1.34","1.13","0.88","0.38","0.06","0.18","2.40","2016"
"38","Algeria","6.36","1.05","0.83","0.62","0.21","0.16","0.07","3.41","2016"
"39","Guatemala","6.32","0.83","0.87","0.54","0.50","0.09","0.29","3.20","2016"
"40","Suriname","6.27","1.10","0.78","0.51","0.52","0.13","0.17","3.07","2016"
"41","Kuwait","6.24","1.62","0.88","0.64","0.43","0.24","0.16","2.28","2016"
"42","Bahrain","6.22","1.44","0.94","0.66","0.47","0.26","0.17","2.27","2016"
"43","Trinidad and Tobago","6.17","1.33","0.99","0.53","0.48","0.01","0.32","2.51","2016"
"44","Venezuela","6.08","1.13","1.03","0.62","0.20","0.08","0.04","2.97","2016"
"45","Slovakia","6.08","1.28","1.08","0.70","0.23","0.03","0.14","2.61","2016"
"46","El Salvador","6.07","0.87","0.81","0.60","0.37","0.11","0.09","3.22","2016"
"47","Malaysia","6.01","1.25","0.88","0.62","0.39","0.09","0.41","2.35","2016"
"48","Nicaragua","5.99","0.69","0.90","0.65","0.47","0.16","0.30","2.82","2016"
"49","Uzbekistan","5.99","0.74","1.17","0.50","0.61","0.28","0.34","2.35","2016"
"50","Italy","5.98","1.35","1.04","0.85","0.19","0.03","0.17","2.35","2016"
"51","Ecuador","5.98","0.97","0.86","0.69","0.40","0.18","0.10","2.77","2016"
"52","Belize","5.96","0.88","0.69","0.46","0.51","0.11","0.24","3.08","2016"
"53","Japan","5.92","1.38","1.06","0.91","0.47","0.19","0.10","1.81","2016"
"54","Kazakhstan","5.92","1.23","0.96","0.57","0.41","0.11","0.15","2.49","2016"
"55","Moldova","5.90","0.69","0.83","0.52","0.25","0.02","0.20","3.38","2016"
"56","Russia","5.86","1.23","1.05","0.59","0.33","0.04","0.03","2.59","2016"
"57","Poland","5.84","1.25","1.05","0.69","0.45","0.06","0.14","2.20","2016"
"57","South Korea","5.84","1.36","0.72","0.89","0.25","0.08","0.19","2.35","2016"
"59","Bolivia","5.82","0.79","0.84","0.47","0.51","0.08","0.22","2.92","2016"
"60","Lithuania","5.81","1.27","1.06","0.65","0.19","0.02","0.02","2.61","2016"
"61","Belarus","5.80","1.13","1.05","0.63","0.29","0.17","0.14","2.39","2016"
"62","North Cyprus","5.77","1.31","0.82","0.84","0.44","0.17","0.26","1.93","2016"
"63","Slovenia","5.77","1.30","1.06","0.79","0.53","0.04","0.26","1.80","2016"
"64","Peru","5.74","1.00","0.81","0.63","0.38","0.05","0.15","2.73","2016"
"65","Turkmenistan","5.66","1.08","1.04","0.44","0.37","0.28","0.23","2.21","2016"
"66","Mauritius","5.65","1.14","0.76","0.66","0.46","0.05","0.37","2.20","2016"
"67","Libya","5.62","1.07","0.95","0.52","0.41","0.10","0.17","2.39","2016"
"68","Latvia","5.56","1.22","0.95","0.64","0.28","0.09","0.17","2.21","2016"
"69","Cyprus","5.55","1.32","0.71","0.85","0.30","0.05","0.28","2.04","2016"
"70","Paraguay","5.54","0.89","1.11","0.58","0.46","0.07","0.25","2.16","2016"
"71","Romania","5.53","1.17","0.73","0.68","0.37","0.01","0.13","2.45","2016"
"72","Estonia","5.52","1.28","1.05","0.68","0.42","0.19","0.08","1.82","2016"
"73","Jamaica","5.51","0.89","0.96","0.59","0.44","0.04","0.22","2.36","2016"
"74","Croatia","5.49","1.19","0.61","0.71","0.24","0.04","0.18","2.52","2016"
"75","Hong Kong","5.46","1.51","0.87","0.95","0.48","0.32","0.40","0.93","2016"
"76","Somalia","5.44","0.00","0.34","0.11","0.57","0.31","0.27","3.84","2016"
"77","Kosovo","5.40","0.90","0.66","0.54","0.14","0.07","0.28","2.81","2016"
"78","Turkey","5.39","1.16","0.88","0.65","0.24","0.12","0.05","2.29","2016"
"79","Indonesia","5.31","0.95","0.88","0.49","0.39","0.00","0.57","2.03","2016"
"80","Jordan","5.30","1.00","0.86","0.61","0.36","0.13","0.14","2.20","2016"
"81","Azerbaijan","5.29","1.12","0.76","0.55","0.35","0.18","0.06","2.27","2016"
"82","Philippines","5.28","0.81","0.88","0.47","0.55","0.12","0.22","2.23","2016"
"83","China","5.25","1.03","0.79","0.74","0.44","0.03","0.05","2.17","2016"
"84","Bhutan","5.20","0.85","0.91","0.50","0.46","0.16","0.49","1.83","2016"
"85","Kyrgyzstan","5.19","0.56","0.95","0.55","0.40","0.05","0.38","2.28","2016"
"86","Serbia","5.18","1.03","0.81","0.65","0.16","0.04","0.21","2.28","2016"
"87","Bosnia and Herzegovina","5.16","0.93","0.64","0.71","0.10","0.00","0.30","2.48","2016"
"88","Montenegro","5.16","1.08","0.74","0.64","0.15","0.13","0.17","2.26","2016"
"89","Dominican Republic","5.16","1.03","0.99","0.58","0.52","0.12","0.21","1.70","2016"
"90","Morocco","5.15","0.84","0.39","0.59","0.26","0.08","0.04","2.95","2016"
"91","Hungary","5.15","1.24","0.93","0.68","0.20","0.04","0.10","1.95","2016"
"92","Pakistan","5.13","0.69","0.26","0.40","0.15","0.14","0.31","3.18","2016"
"93","Lebanon","5.13","1.12","0.64","0.76","0.26","0.03","0.24","2.07","2016"
"94","Portugal","5.12","1.28","0.94","0.79","0.45","0.02","0.12","1.53","2016"
"95","Macedonia","5.12","1.02","0.78","0.65","0.28","0.07","0.24","2.09","2016"
"96","Vietnam","5.06","0.74","0.79","0.66","0.56","0.12","0.25","1.94","2016"
"97","Somaliland Region","5.06","0.26","0.76","0.33","0.39","0.37","0.51","2.44","2016"
"98","Tunisia","5.05","0.98","0.43","0.60","0.24","0.08","0.04","2.68","2016"
"99","Greece","5.03","1.25","0.75","0.80","0.06","0.04","0.00","2.13","2016"
"100","Tajikistan","5.00","0.49","0.76","0.53","0.43","0.14","0.26","2.39","2016"
"101","Mongolia","4.91","0.99","1.09","0.55","0.36","0.03","0.35","1.54","2016"
"102","Laos","4.88","0.68","0.55","0.38","0.52","0.22","0.43","2.09","2016"
"103","Nigeria","4.88","0.75","0.64","0.05","0.28","0.03","0.23","2.89","2016"
"104","Honduras","4.87","0.69","0.76","0.58","0.27","0.07","0.20","2.30","2016"
"105","Iran","4.81","1.12","0.39","0.64","0.23","0.06","0.39","2.00","2016"
"106","Zambia","4.80","0.61","0.64","0.24","0.43","0.11","0.18","2.59","2016"
"107","Nepal","4.79","0.45","0.70","0.50","0.37","0.07","0.38","2.33","2016"
"108","Palestinian Territories","4.75","0.67","0.72","0.57","0.18","0.11","0.11","2.40","2016"
"109","Albania","4.66","0.96","0.50","0.73","0.32","0.05","0.17","1.93","2016"
"110","Bangladesh","4.64","0.54","0.25","0.53","0.40","0.13","0.19","2.61","2016"
"111","Sierra Leone","4.64","0.36","0.63","0.00","0.31","0.08","0.24","3.01","2016"
"112","Iraq","4.58","1.07","0.59","0.51","0.25","0.14","0.20","1.82","2016"
"113","Namibia","4.57","0.93","0.70","0.35","0.49","0.10","0.08","1.92","2016"
"114","Cameroon","4.51","0.52","0.63","0.13","0.43","0.06","0.23","2.52","2016"
"115","Ethiopia","4.51","0.29","0.38","0.35","0.37","0.17","0.30","2.66","2016"
"116","South Africa","4.46","1.02","0.96","0.19","0.42","0.08","0.14","1.64","2016"
"117","Sri Lanka","4.42","0.97","0.85","0.62","0.51","0.08","0.47","0.92","2016"
"118","India","4.40","0.74","0.29","0.45","0.40","0.09","0.25","2.18","2016"
"119","Myanmar","4.40","0.34","0.70","0.40","0.43","0.20","0.82","1.51","2016"
"120","Egypt","4.36","0.95","0.50","0.52","0.19","0.10","0.13","1.97","2016"
"121","Armenia","4.36","0.86","0.62","0.64","0.14","0.04","0.08","1.98","2016"
"122","Kenya","4.36","0.52","0.76","0.30","0.41","0.07","0.41","1.88","2016"
"123","Ukraine","4.32","0.87","1.01","0.59","0.13","0.02","0.20","1.50","2016"
"124","Ghana","4.28","0.63","0.49","0.30","0.41","0.03","0.21","2.20","2016"
"125","Congo (Kinshasa)","4.27","0.06","0.81","0.19","0.16","0.06","0.25","2.75","2016"
"126","Georgia","4.25","0.84","0.19","0.64","0.32","0.32","0.07","1.87","2016"
"127","Congo (Brazzaville)","4.24","0.77","0.48","0.28","0.38","0.10","0.12","2.11","2016"
"128","Senegal","4.22","0.44","0.77","0.40","0.31","0.12","0.19","1.98","2016"
"129","Bulgaria","4.22","1.11","0.93","0.68","0.21","0.01","0.13","1.15","2016"
"130","Mauritania","4.20","0.61","0.84","0.29","0.13","0.18","0.23","1.93","2016"
"131","Zimbabwe","4.19","0.35","0.71","0.16","0.25","0.09","0.19","2.44","2016"
"132","Malawi","4.16","0.09","0.15","0.29","0.41","0.08","0.31","2.83","2016"
